date,symbol,trade_shares,trade_dollars,abs_pct_adv,cap_shares,cap_pct_adv,days_to_earnings,residual_shares_after,residual_dollars_after,event_id,strategy
2028-03-20,M3_HK_it,60526.627683011495,3994757.427078759,0.0550242069845559,110000.0,0.1,6.0,296817.1525326921,19589932.067157682,event_25,static_open_loop
2028-03-20,S0_HK_financials,1.08690789286238e-12,8.477881564326564e-11,9.057565773853166e-19,120000.0,0.1,6.0,120000.00000000004,9360000.000000004,event_25,static_open_loop
2028-03-20,S1_JP_it,-7.655869738400276e-12,-4.1341696587361494e-10,5.103913158933518e-18,150000.0,0.1,6.0,-150000.00000000006,-8100000.000000003,event_25,static_open_loop
2028-03-20,S2_US_healthcare,-1.3738610816188432e-05,-0.0015387244114131043,1.5265123129098258e-11,90000.0,0.1,6.0,90000.00006309945,10080000.007067138,event_25,static_open_loop
2028-03-20,S3_HK_it,3.415645960030549e-11,2.254326333620162e-09,3.1051326909368625e-17,110000.0,0.1,6.0,-110000.00000000009,-7260000.000000006,event_25,static_open_loop
2028-03-21,U0_HK_financials,120000.00000000019,9360000.000000015,0.10000000000000016,120000.0,0.1,5.0,600000.0000000007,46800000.00000005,event_25,static_open_loop
2028-03-21,U1_JP_it,-150000.00000000026,-8100000.000000014,0.10000000000000017,150000.0,0.1,5.0,-749999.9999999998,-40499999.999999985,event_25,static_open_loop
2028-03-21,U2_US_healthcare,90000.00549968432,10080000.615964644,0.10000000611076036,90000.0,0.1,5.0,450000.04357673123,50400004.880593896,event_25,static_open_loop
2028-03-21,U3_HK_it,-109999.99999999994,-7259999.999999996,0.09999999999999995,110000.0,0.1,5.0,-549999.9999999967,-36299999.999999784,event_25,static_open_loop
2028-03-21,M0_HK_financials,-74892.13296583934,-5841586.371335468,0.062410110804866116,120000.0,0.1,5.0,-265737.44826409715,-20727520.96459958,event_25,static_open_loop
2028-03-21,M1_JP_it,97654.91526889475,5273365.4245203165,0.06510327684592983,150000.0,0.1,5.0,252572.41526477493,13638910.424297847,event_25,static_open_loop
2028-03-21,M2_US_healthcare,-53527.41899683717,-5995070.927645763,0.05947490999648575,90000.0,0.1,5.0,-192811.50295904628,-21594888.331413183,event_25,static_open_loop
2028-03-21,M3_HK_it,59614.54775642682,3934560.15192417,0.054195043414933475,110000.0,0.1,5.0,237202.6047762653,15655371.91523351,event_25,static_open_loop
2028-03-21,S0_HK_financials,-4.789320514830057e-11,-3.7356700015674446e-09,3.9911004290250475e-17,120000.0,0.1,5.0,120000.00000000009,9360000.000000007,event_25,static_open_loop
2028-03-21,S1_JP_it,-2.925706487524453e-11,-1.5798815032632048e-09,1.9504709916829688e-17,150000.0,0.1,5.0,-150000.00000000003,-8100000.000000002,event_25,static_open_loop
2028-03-21,S2_US_healthcare,-9.690178757503563e-06,-0.001085300020840399,1.076686528611507e-11,90000.0,0.1,5.0,90000.00007278963,10080000.008152438,event_25,static_open_loop
2028-03-21,S3_HK_it,-4.3525263028711817e-11,-2.87266735989498e-09,3.956842093519256e-17,110000.0,0.1,5.0,-110000.00000000004,-7260000.000000003,event_25,static_open_loop
2028-03-22,U0_HK_financials,119999.99999999974,9359999.99999998,0.09999999999999978,120000.0,0.1,4.0,480000.00000000093,37440000.000000075,event_25,static_open_loop
2028-03-22,U1_JP_it,-150000.0000000002,-8100000.000000011,0.10000000000000013,150000.0,0.1,4.0,-599999.9999999995,-32399999.999999974,event_25,static_open_loop
2028-03-22,U2_US_healthcare,90000.00698665653,10080000.78250553,0.1000000077629517,90000.0,0.1,4.0,360000.0365900747,40320004.09808837,event_25,static_open_loop
2028-03-22,U3_HK_it,-109999.99999999983,-7259999.999999989,0.09999999999999984,110000.0,0.1,4.0,-439999.99999999686,-29039999.99999979,event_25,static_open_loop
2028-03-22,M0_HK_financials,-79551.45374054514,-6205013.391762521,0.06629287811712095,120000.0,0.1,4.0,-186185.994523552,-14522507.572837057,event_25,static_open_loop
2028-03-22,M1_JP_it,97665.50981481311,5273937.529999908,0.06511033987654208,150000.0,0.1,4.0,154906.90544996184,8364972.894297939,event_25,static_open_loop
2028-03-22,M2_US_healthcare,-52796.32133836155,-5913187.989896494,0.058662579264846165,90000.0,0.1,4.0,-140015.18162068474,-15681700.341516692,event_25,static_open_loop
2028-03-22,M3_HK_it,63012.26034425576,4158809.18272088,0.05728387304023251,110000.0,0.1,4.0,174190.34443200956,11496562.73251263,event_25,static_open_loop
2028-03-22,S0_HK_financials,6.727016201746846e-11,5.2470726373625395e-09,5.605846834789038e-17,120000.0,0.1,4.0,120000.00000000003,9360000.000000002,event_25,static_open_loop
2028-03-22,S1_JP_it,3.02042509747508e-11,1.631029552636543e-09,2.013616731650053e-17,150000.0,0.1,4.0,-150000.00000000006,-8100000.000000003,event_25,static_open_loop
2028-03-22,S2_US_healthcare,-6.532974366103933e-06,-0.0007316931290036405,7.258860406782147e-12,90000.0,0.1,4.0,90000.0000793226,10080000.008884132,event_25,static_open_loop
2028-03-22,S3_HK_it,-1.8367662887335783e-11,-1.2122657505641617e-09,1.6697875352123438e-17,110000.0,0.1,4.0,-110000.00000000003,-7260000.000000002,event_25,static_open_loop
2028-03-23,U0_HK_financials,120000.00000000023,9360000.000000019,0.1000000000000002,120000.0,0.1,3.0,360000.0000000007,28080000.000000056,event_25,static_open_loop
2028-03-23,U1_JP_it,-149999.9999999997,-8099999.999999984,0.09999999999999981,150000.0,0.1,3.0,-449999.99999999977,-24299999.99999999,event_25,static_open_loop
2028-03-23,U2_US_healthcare,90000.00815230675,10080000.913058355,0.10000000905811861,90000.0,0.1,3.0,270000.028437768,30240003.185030013,event_25,static_open_loop
2028-03-23,U3_HK_it,-109999.99999999978,-7259999.999999986,0.0999999999999998,110000.0,0.1,3.0,-329999.9999999971,-21779999.999999806,event_25,static_open_loop
2028-03-23,M0_HK_financials,-93373.86232838691,-7283161.261614179,0.07781155194032242,120000.0,0.1,3.0,-92812.13219516509,-7239346.311222877,event_25,static_open_loop
2028-03-23,M1_JP_it,98399.99645721192,5313599.808689443,0.06559999763814128,150000.0,0.1,3.0,56506.90899274987,3051373.085608493,event_25,static_open_loop
2028-03-23,M2_US_healthcare,-47166.09924312959,-5282603.115230514,0.05240677693681065,90000.0,0.1,3.0,-92849.08237755514,-10399097.226286177,event_25,static_open_loop
2028-03-23,M3_HK_it,38639.826628722614,2550228.5574956927,0.03512711511702056,110000.0,0.1,3.0,135550.51780328696,8946334.17501694,event_25,static_open_loop
2028-03-23,S0_HK_financials,-4.7167481736487235e-11,-3.6790635754460044e-09,3.9306234780406027e-17,120000.0,0.1,3.0,120000.00000000007,9360000.000000006,event_25,static_open_loop
2028-03-23,S1_JP_it,-6.262201940670665e-11,-3.381589047962159e-09,4.174801293780443e-17,150000.0,0.1,3.0,-150000.0,-8100000.0,event_25,static_open_loop
2028-03-23,S2_US_healthcare,-4.075788138390812e-06,-0.0004564882714997709,4.528653487100902e-12,90000.0,0.1,3.0,90000.0000833984,10080000.00934062,event_25,static_open_loop
2028-03-23,S3_HK_it,-8.115026773193109e-11,-5.355917670307452e-09,7.37729706653919e-17,110000.0,0.1,3.0,-109999.99999999994,-7259999.999999996,event_25,static_open_loop
2028-03-24,U0_HK_financials,120000.0000000004,9360000.00000003,0.10000000000000032,120000.0,0.1,2.0,240000.00000000035,18720000.000000026,event_25,static_open_loop
2028-03-24,U1_JP_it,-149999.99999999988,-8099999.9999999935,0.09999999999999992,150000.0,0.1,2.0,-299999.9999999999,-16199999.999999994,event_25,static_open_loop
2028-03-24,U2_US_healthcare,90000.00902476932,10080001.010774164,0.10000001002752146,90000.0,0.1,2.0,180000.0194129987,20160002.174255855,event_25,static_open_loop
2028-03-24,U3_HK_it,-109999.99999999873,-7259999.999999916,0.09999999999999885,110000.0,0.1,2.0,-219999.99999999837,-14519999.999999892,event_25,static_open_loop
2028-03-24,M0_HK_financials,-92812.13219516526,-7239346.31122289,0.07734344349597105,120000.0,0.1,2.0,2.3283064365386963e-10,1.816079020500183e-08,event_25,static_open_loop
2028-03-24,M1_JP_it,56506.9089927501,3051373.085608505,0.0376712726618334,150000.0,0.1,2.0,-2.3283064365386963e-10,-1.257285475730896e-08,event_25,static_open_loop
2028-03-24,M2_US_healthcare,-49136.35490008228,-5503271.748809216,0.05459594988898031,90000.0,0.1,2.0,-43712.72747747286,-4895825.47747696,event_25,static_open_loop
2028-03-24,M3_HK_it,79338.11186892394,5236315.38334898,0.07212555624447631,110000.0,0.1,2.0,56212.40593436302,3710018.7916679597,event_25,static_open_loop
2028-03-24,S0_HK_financials,-1.0742616049486729e-11,-8.379240518599649e-10,8.952180041238941e-18,120000.0,0.1,2.0,120000.00000000009,9360000.000000007,event_25,static_open_loop
2028-03-24,S1_JP_it,1.8094901027237317e-11,9.77124655470815e-10,1.2063267351491544e-17,150000.0,0.1,2.0,-150000.00000000003,-8100000.000000002,event_25,static_open_loop
2028-03-24,S2_US_healthcare,-2.1710929698909174e-06,-0.00024316241262778275,2.4123255221010194e-12,90000.0,0.1,2.0,90000.00008556948,10080000.009583782,event_25,static_open_loop
2028-03-24,S3_HK_it,4.6431411065032625e-11,3.064473130292153e-09,4.22103736954842e-17,110000.0,0.1,2.0,-109999.99999999999,-7259999.999999999,event_25,static_open_loop
2028-03-27,U0_HK_financials,120000.0,9360000.0,0.1,120000.0,0.1,1.0,120000.00000000035,9360000.000000028,event_25,static_open_loop
2028-03-27,U1_JP_it,-150000.00000000038,-8100000.0000000205,0.10000000000000026,150000.0,0.1,1.0,-149999.99999999953,-8099999.999999975,event_25,static_open_loop
2028-03-27,U2_US_healthcare,90000.00955431281,10080001.070083035,0.10000001061590312,90000.0,0.1,1.0,90000.0098586859,10080001.10417282,event_25,static_open_loop
2028-03-27,U3_HK_it,-109999.99999999987,-7259999.999999992,0.09999999999999988,110000.0,0.1,1.0,-109999.99999999849,-7259999.9999999,event_25,static_open_loop
2028-03-27,M0_HK_financials,-7.604323032930689e-11,-5.931371965685937e-09,6.336935860775574e-17,120000.0,0.1,1.0,3.4924596548080444e-10,2.7241185307502747e-08,event_25,static_open_loop
2028-03-27,M1_JP_it,3.2070413606434907e-10,1.731802334747485e-08,2.1380275737623272e-16,150000.0,0.1,1.0,-5.820766091346741e-10,-3.14321368932724e-08,event_25,static_open_loop
2028-03-27,M2_US_healthcare,-43712.72748322933,-4895825.478121685,0.04856969720358815,90000.0,0.1,1.0,5.756504833698273e-06,0.0006447285413742065,event_25,static_open_loop
2028-03-27,M3_HK_it,56212.405934362854,3710018.7916679485,0.05110218721305714,110000.0,0.1,1.0,1.7462298274040222e-10,1.1525116860866547e-08,event_25,static_open_loop
2028-03-27,S0_HK_financials,37700.724189864915,2940656.4868094632,0.03141727015822076,120000.0,0.1,1.0,82299.27581013518,6419343.513190544,event_25,static_open_loop
2028-03-27,S1_JP_it,-1.2704200472328433e-10,-6.8602682550573535e-09,8.469466981552288e-17,150000.0,0.1,1.0,-149999.9999999999,-8099999.999999995,event_25,static_open_loop
2028-03-27,S2_US_healthcare,1328.1665546029187,148754.6541155269,0.0014757406162254653,90000.0,0.1,1.0,88671.83353096657,9931245.355468256,event_25,static_open_loop
2028-03-27,S3_HK_it,-9651.967018931124,-637029.8232494541,0.008774515471755567,110000.0,0.1,1.0,-100348.03298106886,-6622970.176750544,event_25,static_open_loop
2028-03-28,U0_HK_financials,120000.00000000036,9360000.000000028,0.1000000000000003,120000.0,0.1,0.0,0.0,0.0,event_25,static_open_loop
2028-03-28,U1_JP_it,-150000.00000000058,-8100000.000000032,0.1000000000000004,150000.0,0.1,0.0,1.1641532182693481e-09,6.28642737865448e-08,event_25,static_open_loop
2028-03-28,U2_US_healthcare,90000.0098586455,10080001.104168296,0.10000001095405056,90000.0,0.1,0.0,4.039611667394638e-08,4.524365067481995e-06,event_25,static_open_loop
2028-03-28,U3_HK_it,-109999.99999999836,-7259999.999999891,0.0999999999999985,110000.0,0.1,0.0,-1.1641532182693481e-10,-7.683411240577698e-09,event_25,static_open_loop
2028-03-28,M0_HK_financials,-1.962728422131484e-10,-1.5309281692625576e-08,1.6356070184429035e-16,120000.0,0.1,0.0,5.820766091346741e-10,4.540197551250458e-08,event_25,static_open_loop
2028-03-28,M1_JP_it,2.5852806212393654e-10,1.3960515354692573e-08,1.723520414159577e-16,150000.0,0.1,0.0,-8.149072527885437e-10,-4.400499165058136e-08,event_25,static_open_loop
2028-03-28,M2_US_healthcare,5.750484396626266e-06,0.0006440542524221418,6.389427107362517e-12,90000.0,0.1,0.0,5.995389074087143e-09,6.7148357629776e-07,event_25,static_open_loop
2028-03-28,M3_HK_it,-1.2099488030246202e-10,-7.985662099962493e-09,1.0999534572951092e-16,110000.0,0.1,0.0,2.9103830456733704e-10,1.9208528101444244e-08,event_25,static_open_loop
2028-03-28,S0_HK_financials,82299.27581013524,6419343.513190549,0.06858272984177936,120000.0,0.1,0.0,-5.820766091346741e-11,-4.540197551250458e-09,event_25,static_open_loop
2028-03-28,S1_JP_it,-149999.99999999997,-8099999.999999998,0.09999999999999998,150000.0,0.1,0.0,5.820766091346741e-11,3.14321368932724e-09,event_25,static_open_loop
2028-03-28,S2_US_healthcare,88671.83353096606,9931245.355468199,0.09852425947885118,90000.0,0.1,0.0,5.093170329928398e-10,5.704350769519806e-08,event_25,static_open_loop
2028-03-28,S3_HK_it,-100348.03298106878,-6622970.17675054,0.09122548452824435,110000.0,0.1,0.0,-8.731149137020111e-11,-5.762558430433273e-09,event_25,static_open_loop
2028-03-15,U0_HK_financials,23790.698343569195,1855674.4707983972,0.03686642028279405,64532.16276784152,0.1,9.0,996209.3016564309,77704325.52920161,event_25,forecast_liquidity
2028-03-15,U1_JP_it,-33890.18915497392,-1830070.2143685918,0.042025021468643904,80642.88362174993,0.10000000000000002,9.0,-1241109.8108450263,-67019929.78563142,event_25,forecast_liquidity
2028-03-15,U2_US_healthcare,18301.72972757385,2049793.729488271,0.03784431623163406,48360.57709578971,0.1,9.0,746698.2702724263,83630206.27051175,event_25,forecast_liquidity
2028-03-15,U3_HK_it,-24515.437343831196,-1618018.864692859,0.041490832317787225,59086.395654977896,0.1,9.0,-910484.562656169,-60091981.13530715,event_25,forecast_liquidity
2028-03-15,M0_HK_financials,-16154.853888134616,-1260078.6032745,0.02507359565831664,64429.74557091984,0.1,9.0,-523845.1461118654,-40859921.396725506,event_25,forecast_liquidity
2028-03-15,M1_JP_it,32608.485058908773,1760858.1931810738,0.0403831058041336,80747.83850718827,0.1,9.0,642391.5149410912,34689141.806818925,event_25,forecast_liquidity
2028-03-15,M2_US_healthcare,-14148.833367905834,-1584669.3372054533,0.02924729932649946,48376.54653155039,0.1,9.0,-390851.1666320942,-43775330.662794545,event_25,forecast_liquidity
2028-03-15,M3_HK_it,18557.60592312605,1224801.9909263195,0.03136561919268566,59165.43782898956,0.1,9.0,476442.39407687396,31445198.009073682,event_25,forecast_liquidity
2028-03-15,S0_HK_financials,4.199592955102519e-12,3.275682504979965e-10,6.5131828583974044e-18,64478.351773710936,0.1,9.0,120000.0,9360000.0,event_25,forecast_liquidity
2028-03-15,S1_JP_it,1.9450682331950973e-12,1.0503368459253525e-10,2.4140694634050038e-18,80572.17336453989,0.1,9.0,-150000.0,-8100000.0,event_25,forecast_liquidity
2028-03-15,S2_US_healthcare,-1.4260864259150129e-05,-0.0015972167970248145,2.9349296270646396e-11,48590.14038238827,0.1,9.0,90000.00001426086,10080000.001597216,event_25,forecast_liquidity
2028-03-15,S3_HK_it,-1.678186982721853e-11,-1.1076034085964228e-09,2.828047991407451e-17,59340.82405322479,0.1,9.0,-109999.99999999999,-7259999.999999999,event_25,forecast_liquidity
2028-03-16,U0_HK_financials,31624.517865128204,2466712.39348,0.04206197210747179,75185.53287117628,0.1,8.0,964584.7837913027,75237613.13572161,event_25,forecast_liquidity
2028-03-16,U1_JP_it,-41172.038176444265,-2223290.0615279903,0.043842569353700483,93908.8168950326,0.1,8.0,-1199937.772668582,-64796639.72410342,event_25,forecast_liquidity
2028-03-16,U2_US_healthcare,24378.636895525204,2730407.3322988227,0.043119675405073075,56537.15308964741,0.1,8.0,722319.633376901,80899798.93821292,event_25,forecast_liquidity
2028-03-16,U3_HK_it,-33150.805908733615,-2187953.1899764184,0.04804373480885442,69001.308996119,0.10000000000000002,8.0,-877333.7567474353,-57904027.94533073,event_25,forecast_liquidity
2028-03-16,M0_HK_financials,-23965.695080229147,-1869324.2162578735,0.0318607025026316,75220.23432549754,0.1,8.0,-499879.4510316362,-38990597.18046763,event_25,forecast_liquidity
2028-03-16,M1_JP_it,41946.78977309889,2265126.64774734,0.04469048726136692,93860.66776980559,0.1,8.0,600444.7251679923,32424015.159071583,event_25,forecast_liquidity
2028-03-16,M2_US_healthcare,-19384.95341580545,-2171114.7825702103,0.03440272374047476,56347.147284152605,0.1,8.0,-371466.2132162887,-41604215.88022433,event_25,forecast_liquidity
2028-03-16,M3_HK_it,24126.735931704392,1592364.57149249,0.03517062261268604,68599.1152257904,0.09999999999999999,8.0,452315.65814516955,29852833.43758119,event_25,forecast_liquidity
2028-03-16,S0_HK_financials,8.854092886458452e-12,6.906192451437592e-10,1.1760900411160381e-17,75284.14132353723,0.1,8.0,119999.99999999999,9359999.999999998,event_25,forecast_liquidity
2028-03-16,S1_JP_it,-1.4821028903405082e-11,-8.003355607838744e-10,1.575804779026546e-17,94053.71211376057,0.1,8.0,-150000.0,-8100000.0,event_25,forecast_liquidity
2028-03-16,S2_US_healthcare,-1.4059770158251035e-05,-0.0015746942577241159,2.4993586676555225e-11,56253.51151157327,0.1,8.0,90000.00002832063,10080000.003171911,event_25,forecast_liquidity
2028-03-16,S3_HK_it,-2.7869522261178597e-11,-1.8393884692377874e-09,4.0442637931149823e-17,68911.23746335268,0.1,8.0,-109999.99999999996,-7259999.999999997,event_25,forecast_liquidity
2028-03-17,U0_HK_financials,44029.04985301887,3434265.888535472,0.05100306569274506,86326.28108722059,0.1,7.0,920555.7339382839,71803347.24718614,event_25,forecast_liquidity
2028-03-17,U1_JP_it,-57772.35224976842,-3119707.0214874945,0.053668005446165984,107647.66040675664,0.1,7.0,-1142165.4204188136,-61676932.70261593,event_25,forecast_liquidity
2028-03-17,U2_US_healthcare,34795.60295402427,3897107.530850718,0.05361433284008057,64899.81523748824,0.1,7.0,687524.0304228768,77002691.40736221,event_25,forecast_liquidity
2028-03-17,U3_HK_it,-45434.6701327982,-2998688.228764681,0.057574067834670235,78915.16413825138,0.1,7.0,-831899.0866146372,-54905339.716566056,event_25,forecast_liquidity
2028-03-17,M0_HK_financials,-34334.980476792734,-2678128.4771898333,0.039950925257135984,85942.89182491427,0.1,7.0,-465544.4705548435,-36312468.70327779,event_25,forecast_liquidity
2028-03-17,M1_JP_it,55074.915433195376,2974045.4333925503,0.05101796092697583,107952.01225706852,0.1,7.0,545369.809734797,29449969.725679036,event_25,forecast_liquidity
2028-03-17,M2_US_healthcare,-26011.277171016918,-2913263.043153895,0.04017449363465007,64745.74989685115,0.1,7.0,-345454.9360452718,-38690952.83707044,event_25,forecast_liquidity
2028-03-17,M3_HK_it,31356.83620801865,2069551.189729231,0.03970816995609363,78968.22301982371,0.1,7.0,420958.8219371509,27783282.24785196,event_25,forecast_liquidity
2028-03-17,S0_HK_financials,-2.4451876970176337e-12,-1.9072464036737542e-10,2.8569968947632245e-18,85585.9417103175,0.1,7.0,119999.99999999999,9359999.999999998,event_25,forecast_liquidity
2028-03-17,S1_JP_it,1.0734386325922663e-11,5.796568615998238e-10,9.975870750453433e-18,107603.50243546162,0.1,7.0,-150000.0,-8100000.0,event_25,forecast_liquidity
2028-03-17,S2_US_healthcare,-1.3566527196805993e-05,-0.0015194510460422711,2.1064097283925735e-11,64405.9273651322,0.1,7.0,90000.00004188716,10080000.004691362,event_25,forecast_liquidity
2028-03-17,S3_HK_it,5.333507850273526e-12,3.520115181180527e-10,6.758069487075483e-18,78920.58317058785,0.1,7.0,-109999.99999999996,-7259999.999999997,event_25,forecast_liquidity
2028-03-20,U0_HK_financials,70982.29760808886,5536619.213430931,0.07359396931837237,96451.24222205594,0.1,6.0,849573.436330195,66266728.03375521,event_25,forecast_liquidity
2028-03-20,U1_JP_it,-88958.77424725528,-4803773.809351785,0.07356782015968748,120920.76950786356,0.1,6.0,-1053206.6461715584,-56873158.89326415,event_25,forecast_liquidity
